#2.0#2020 04 23 22:38:05.863#Z#DEBUG#com.sap.cloud.lm.sl.xs2.e1e2a068-85b2-11ea-97b0-eeee0a96a0da.cap-timetracking.startAppTask#
######com.sap.cloud.lm.sl.cf.persistence.services.ProcessLogger########flowable-async-job-executor-thread-38###
[PollStartAppStatusExecution] [cap-timetracking] ef597e7b-5d68-4597-846f-160a18284f52 [Thu Apr 23 22:34:23 UTC 2020] nopt@4.0.3 /tmp/app/node_modules/nopt (STDOUT, STG)#
[PollStartAppStatusExecution] [cap-timetracking] ef597e7b-5d68-4597-846f-160a18284f52 [Thu Apr 23 22:40:56 UTC 2020] App instance exited with guid ef597e7b-5d68-4597-846f-160a18284f52 payload: {"instance"=>"7145800b-3d87-473a-536b-ee4f", "index"=>0, "cell_id"=>"a82709a4-2b14-4484-9efa-1e4838f02caa", "reason"=>"CRASHED", "exit_description"=>"Copying droplet into the container failed: stream-in: nstar: error streaming in: exit status 2. Output: tar: ./app/srv/node_modules/@sap/hana-client/prebuilt/darwinintel64-xcode7/libdbcapiHDB.dylib: Wrote only 512 of 10240 bytes\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010/hana-client.node: Cannot open: No such file or directory\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010/hana-client.pdb: Cannot open: No such file or directory\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010/hana-client_v10.node: Cannot open: No such file or directory\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010/hana-client_v10.pdb: Cannot open: No such file or directory\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010/hana-client_v12.node: Cannot open: No such file or directory\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010/hana-client_v12.pdb: Cannot open: No such file or directory\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010/hana-client_v4.node: Cannot open: No such file or directory\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010/hana-client_v4.pdb: Cannot open: No such file or directory\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010/hana-client_v8.node: Cannot open: No such file or directory\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010/hana-client_v8.pdb: Cannot open: No such file or directory\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010/libdbcapiHDB.dll: Cannot open: No such file or directory\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010/libdbcapiHDB.pdb: Cannot open: No such file or directory\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/linuxppc64-gcc48: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/linuxppc64-gcc48: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/linuxppc64-gcc48/hana-client.node: Cannot open: No such file or directory\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/linuxppc64-gcc48: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/linuxppc64-gcc48/hana-client_v10.node: Cannot open: No such file or directory\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/linuxppc64-gcc48: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/linuxppc64-gcc48/hana-client_v12.node: Cannot open: No such file or directory\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/linuxppc64-gcc48: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/linuxppc64-gcc48/hana-client_v4.node: Cannot open: No such file or directory\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/linuxppc64-gcc48: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/linuxppc64-gcc48/hana-client_v8.node: Cannot open: No such file or directory\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/linuxppc64-gcc48: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/linuxppc64-gcc48/libdbcapiHDB.so: Cannot open: No such file or directory\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/linuxppc64le-gcc48: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/linuxppc64le-gcc48: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/linuxppc64le-gcc48/hana-client.node: Cannot open: No such file or directory\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/linuxppc64le-gcc48: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/linuxppc64le-gcc48/hana-client_v10.node: Cannot open: No such file or directory\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/linuxppc64le-gcc48: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/linuxppc64le-gcc48/hana-client_v12.node: Cannot open: No such file or directory\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/linuxppc64le-gcc48: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/linuxppc64le-gcc48/hana-client_v4.node: Cannot open: No such file or directory\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/linuxppc64le-gcc48: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/linuxppc64le-gcc48/hana-client_v8.node: Cannot open: No such file or directory\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/linuxppc64le-gcc48: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/prebuilt/linuxppc64le-gcc48/libdbcapiHDB.so: Cannot open: No such file or directory\ntar: ./app/srv/node_modules/@sap/hana-client/lib: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/lib: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/lib/index.js: Cannot open: No such file or directory\ntar: ./app/srv/node_modules/@sap/hana-client/CHANGELOG.md: Cannot open: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/README.md: Cannot open: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/SIGNATURE.SMF: Cannot open: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/checkbuild.js: Cannot open: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/dependencies: Cannot open: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/developer-license-3_1.txt: Cannot open: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/node_modules: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/node_modules: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/node_modules/ms: Cannot mkdir: No such file or directory\ntar: ./app/srv/node_modules/@sap/hana-client/node_modules: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/node_modules/ms/index.js: Cannot open: No such file or directory\ntar: ./app/srv/node_modules/@sap/hana-client/node_modules: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/node_modules/ms/license.md: Cannot open: No such file or directory\ntar: ./app/srv/node_modules/@sap/hana-client/node_modules: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/node_modules/ms/package.json: Cannot open: No such file or directory\ntar: ./app/srv/node_modules/@sap/hana-client/node_modules: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/node_modules/ms/readme.md: Cannot open: No such file or directory\ntar: ./app/srv/node_modules/@sap/hana-client/node_modules: Cannot mkdir: Disk quota exceeded\ntar: ./app/srv/node_modules/@sap/hana-client/node_modules/debug: Cannot mkdir: No such file or directory\ntar: ./app/srv/node_moTRUNCATED (STDOUT, API)#

#2.0#2020 04 23 22:41:26.775#Z#DEBUG#com.sap.cloud.lm.sl.xs2.e1e2a068-85b2-11ea-97b0-eeee0a96a0da.cap-timetracking.startAppTask#
######com.sap.cloud.lm.sl.cf.persistence.services.ProcessLogger########flowable-async-job-executor-thread-14###
[PollStartAppStatusExecution] [cap-timetracking] ef597e7b-5d68-4597-846f-160a18284f52 [Thu Apr 23 22:41:00 UTC 2020] Cell a82709a4-2b14-4484-9efa-1e4838f02caa successfully destroyed container for instance 7145800b-3d87-473a-536b-ee4f (STDOUT, CELL)#

#2.0#2020 04 23 22:41:26.776#Z#DEBUG#com.sap.cloud.lm.sl.xs2.e1e2a068-85b2-11ea-97b0-eeee0a96a0da.cap-timetracking.startAppTask#
######com.sap.cloud.lm.sl.cf.persistence.services.ProcessLogger########flowable-async-job-executor-thread-14###
[PollStartAppStatusExecution] [cap-timetracking] ef597e7b-5d68-4597-846f-160a18284f52 [Thu Apr 23 22:41:11 UTC 2020] Updated app with guid ef597e7b-5d68-4597-846f-160a18284f52 ({"state"=>"STOPPED"}) (STDOUT, API)#

#2.0#2020 04 23 22:41:26.776#Z#DEBUG#com.sap.cloud.lm.sl.xs2.e1e2a068-85b2-11ea-97b0-eeee0a96a0da.cap-timetracking.startAppTask#
######com.sap.cloud.lm.sl.cf.persistence.services.ProcessLogger########flowable-async-job-executor-thread-14###
[PollStartAppStatusExecution] [cap-timetracking] ef597e7b-5d68-4597-846f-160a18284f52 [Thu Apr 23 22:41:12 UTC 2020] Updated app with guid ef597e7b-5d68-4597-846f-160a18284f52 ({"state"=>"STARTED"}) (STDOUT, API)#

#2.0#2020 04 23 22:41:26.776#Z#DEBUG#com.sap.cloud.lm.sl.xs2.e1e2a068-85b2-11ea-97b0-eeee0a96a0da.cap-timetracking.startAppTask#
######com.sap.cloud.lm.sl.cf.persistence.services.ProcessLogger########flowable-async-job-executor-thread-14###
[PollStartAppStatusExecution] [cap-timetracking] ef597e7b-5d68-4597-846f-160a18284f52 [Thu Apr 23 22:41:12 UTC 2020] Cell 96db3d03-cb55-4f09-b17b-84a5655cbbf3 creating container for instance ecf59a33-4b5f-4530-596c-eb93 (STDOUT, CELL)#

#2.0#2020 04 23 22:41:26.776#Z#DEBUG#com.sap.cloud.lm.sl.xs2.e1e2a068-85b2-11ea-97b0-eeee0a96a0da.cap-timetracking.startAppTask#
######com.sap.cloud.lm.sl.cf.persistence.services.ProcessLogger########flowable-async-job-executor-thread-14###
[PollStartAppStatusExecution] [cap-timetracking] ef597e7b-5d68-4597-846f-160a18284f52 [Thu Apr 23 22:41:13 UTC 2020] Cell 96db3d03-cb55-4f09-b17b-84a5655cbbf3 successfully created container for instance ecf59a33-4b5f-4530-596c-eb93 (STDOUT, CELL)#

#2.0#2020 04 23 22:41:26.776#Z#DEBUG#com.sap.cloud.lm.sl.xs2.e1e2a068-85b2-11ea-97b0-eeee0a96a0da.cap-timetracking.startAppTask#
######com.sap.cloud.lm.sl.cf.persistence.services.ProcessLogger########flowable-async-job-executor-thread-14###
[PollStartAppStatusExecution] [cap-timetracking] ef597e7b-5d68-4597-846f-160a18284f52 [Thu Apr 23 22:41:13 UTC 2020] Downloading droplet... (STDOUT, CELL)#

#2.0#2020 04 23 22:41:36.431#Z#DEBUG#com.sap.cloud.lm.sl.xs2.e1e2a068-85b2-11ea-97b0-eeee0a96a0da.cap-timetracking.startAppTask#
######com.sap.cloud.lm.sl.cf.persistence.services.ProcessLogger########flowable-async-job-executor-thread-28###
[PollStartAppStatusExecution] [cap-timetracking] ef597e7b-5d68-4597-846f-160a18284f52 [Thu Apr 23 22:41:29 UTC 2020] tar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010: Cannot mkdir: Disk quota exceeded (STDERR, CELL)#

#2.0#2020 04 23 22:41:36.431#Z#DEBUG#com.sap.cloud.lm.sl.xs2.e1e2a068-85b2-11ea-97b0-eeee0a96a0da.cap-timetracking.startAppTask#
######com.sap.cloud.lm.sl.cf.persistence.services.ProcessLogger########flowable-async-job-executor-thread-28###
[PollStartAppStatusExecution] [cap-timetracking] ef597e7b-5d68-4597-846f-160a18284f52 [Thu Apr 23 22:41:29 UTC 2020] tar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010/hana-client.pdb: Cannot open: No such file or directory (STDERR, CELL)#

#2.0#2020 04 23 22:41:36.431#Z#DEBUG#com.sap.cloud.lm.sl.xs2.e1e2a068-85b2-11ea-97b0-eeee0a96a0da.cap-timetracking.startAppTask#
######com.sap.cloud.lm.sl.cf.persistence.services.ProcessLogger########flowable-async-job-executor-thread-28###
[PollStartAppStatusExecution] [cap-timetracking] ef597e7b-5d68-4597-846f-160a18284f52 [Thu Apr 23 22:41:29 UTC 2020] tar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010: Cannot mkdir: Disk quota exceeded (STDERR, CELL)#

#2.0#2020 04 23 22:41:36.431#Z#DEBUG#com.sap.cloud.lm.sl.xs2.e1e2a068-85b2-11ea-97b0-eeee0a96a0da.cap-timetracking.startAppTask#
######com.sap.cloud.lm.sl.cf.persistence.services.ProcessLogger########flowable-async-job-executor-thread-28###
[PollStartAppStatusExecution] [cap-timetracking] ef597e7b-5d68-4597-846f-160a18284f52 [Thu Apr 23 22:41:29 UTC 2020] tar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010/hana-client.node: Cannot open: No such file or directory (STDERR, CELL)#

#2.0#2020 04 23 22:41:36.431#Z#DEBUG#com.sap.cloud.lm.sl.xs2.e1e2a068-85b2-11ea-97b0-eeee0a96a0da.cap-timetracking.startAppTask#
######com.sap.cloud.lm.sl.cf.persistence.services.ProcessLogger########flowable-async-job-executor-thread-28###
[PollStartAppStatusExecution] [cap-timetracking] ef597e7b-5d68-4597-846f-160a18284f52 [Thu Apr 23 22:41:29 UTC 2020] tar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010: Cannot mkdir: Disk quota exceeded (STDERR, CELL)#

#2.0#2020 04 23 22:41:36.431#Z#DEBUG#com.sap.cloud.lm.sl.xs2.e1e2a068-85b2-11ea-97b0-eeee0a96a0da.cap-timetracking.startAppTask#
######com.sap.cloud.lm.sl.cf.persistence.services.ProcessLogger########flowable-async-job-executor-thread-28###
[PollStartAppStatusExecution] [cap-timetracking] ef597e7b-5d68-4597-846f-160a18284f52 [Thu Apr 23 22:41:29 UTC 2020] tar: ./app/srv/node_modules/@sap/hana-client/prebuilt/ntamd64-msvc2010: Cannot mkdir: Disk quota exceeded (STDERR, CELL)#

#2.0#2020 04 23 22:41:36.431#Z#DEBUG#com.sap.cloud.lm.sl.xs2.e1e2a068-85b2-11ea-97b0-eeee0a96a0da.cap-timetracking.startAppTask#
######com.sap.cloud.lm.sl.cf.persistence.services.ProcessLogger########flowable-async-job-executor-thread-28###
[PollStartAppStatusExecution] [cap-timetracking] ef597e7b-5d68-4597-846f-160a18284f52 [Thu Apr 23 22:41:29 UTC 2020] Copying droplet into the container failed: stream-in: nstar: error streaming in: exit status 2. Output: tar: ./app/srv/node_modules/@sap/hana-client/prebuilt/darwinintel64-xcode7/libdbcapiHDB.dylib: Wrote only 512 of 10240 bytes (STDERR, CELL)#

#2.0#2020 04 23 22:41:36.431#Z#DEBUG#com.sap.cloud.lm.sl.xs2.e1e2a068-85b2-11ea-97b0-eeee0a96a0da.cap-timetracking.startAppTask#
######com.sap.cloud.lm.sl.cf.persistence.services.ProcessLogger########flowable-async-job-executor-thread-28###
[PollStartAppStatusExecution] [cap-timetracking] ef597e7b-5d68-4597-846f-160a18284f52 [Thu Apr 23 22:41:29 UTC 2020] Process has crashed with type: "web" (STDOUT, API)#

#2.0#2020 04 23 22:41:36.431#Z#DEBUG#com.sap.cloud.lm.sl.xs2.e1e2a068-85b2-11ea-97b0-eeee0a96a0da.cap-timetracking.startAppTask#
######com.sap.cloud.lm.sl.cf.persistence.services.ProcessLogger########flowable-async-job-executor-thread-28###
[PollStartAppStatusExecution] [cap-timetracking] ef597e7b-5d68-4597-846f-160a18284f52 [Thu Apr 23 22:41:29 UTC 2020] Cell 96db3d03-cb55-4f09-b17b-84a5655cbbf3 destroying container for instance ecf59a33-4b5f-4530-596c-eb93 (STDOUT, CELL)#

#2.0#2020 04 23 22:41:36.431#Z#DEBUG#com.sap.cloud.lm.sl.xs2.e1e2a068-85b2-11ea-97b0-eeee0a96a0da.cap-timetracking.startAppTask#
######com.sap.cloud.lm.sl.cf.persistence.services.ProcessLogger########flowable-async-job-executor-thread-28###
[PollStartAppStatusExecution] [cap-timetracking] ef597e7b-5d68-4597-846f-160a18284f52 [Thu Apr 23 22:41:29 UTC 2020] Cell 96db3d03-cb55-4f09-b17b-84a5655cbbf3 stopping instance ecf59a33-4b5f-4530-596c-eb93 (STDOUT, CELL)#

#2.0#2020 04 23 22:41:36.431#Z#DEBUG#com.sap.cloud.lm.sl.xs2.e1e2a068-85b2-11ea-97b0-eeee0a96a0da.cap-timetracking.startAppTask#
######com.sap.cloud.lm.sl.cf.persistence.services.ProcessLogger########flowable-async-job-executor-thread-28###
